date,hits,keyword,geo,gprop,category
2012-12-01,42,Ad hoc network,world,web,0
2013-01-01,40,Ad hoc network,world,web,0
2013-02-01,39,Ad hoc network,world,web,0
2013-03-01,41,Ad hoc network,world,web,0
2013-04-01,42,Ad hoc network,world,web,0
2013-05-01,37,Ad hoc network,world,web,0
2013-06-01,34,Ad hoc network,world,web,0
2013-07-01,37,Ad hoc network,world,web,0
2013-08-01,42,Ad hoc network,world,web,0
2013-09-01,39,Ad hoc network,world,web,0
2013-10-01,37,Ad hoc network,world,web,0
2013-11-01,34,Ad hoc network,world,web,0
2013-12-01,34,Ad hoc network,world,web,0
2014-01-01,35,Ad hoc network,world,web,0
2014-02-01,36,Ad hoc network,world,web,0
2014-03-01,37,Ad hoc network,world,web,0
2014-04-01,32,Ad hoc network,world,web,0
2014-05-01,29,Ad hoc network,world,web,0
2014-06-01,25,Ad hoc network,world,web,0
2014-07-01,29,Ad hoc network,world,web,0
2014-08-01,29,Ad hoc network,world,web,0
2014-09-01,29,Ad hoc network,world,web,0
2014-10-01,28,Ad hoc network,world,web,0
2014-11-01,29,Ad hoc network,world,web,0
2014-12-01,27,Ad hoc network,world,web,0
2015-01-01,25,Ad hoc network,world,web,0
2015-02-01,26,Ad hoc network,world,web,0
2015-03-01,27,Ad hoc network,world,web,0
2015-04-01,26,Ad hoc network,world,web,0
2015-05-01,20,Ad hoc network,world,web,0
2015-06-01,21,Ad hoc network,world,web,0
2015-07-01,23,Ad hoc network,world,web,0
2015-08-01,22,Ad hoc network,world,web,0
2015-09-01,23,Ad hoc network,world,web,0
2015-10-01,20,Ad hoc network,world,web,0
2015-11-01,20,Ad hoc network,world,web,0
2015-12-01,20,Ad hoc network,world,web,0
2016-01-01,17,Ad hoc network,world,web,0
2016-02-01,20,Ad hoc network,world,web,0
2016-03-01,20,Ad hoc network,world,web,0
2016-04-01,18,Ad hoc network,world,web,0
2016-05-01,17,Ad hoc network,world,web,0
2016-06-01,14,Ad hoc network,world,web,0
2016-07-01,13,Ad hoc network,world,web,0
2016-08-01,13,Ad hoc network,world,web,0
2016-09-01,15,Ad hoc network,world,web,0
2016-10-01,14,Ad hoc network,world,web,0
2016-11-01,15,Ad hoc network,world,web,0
2016-12-01,14,Ad hoc network,world,web,0
2017-01-01,14,Ad hoc network,world,web,0
2017-02-01,14,Ad hoc network,world,web,0
2017-03-01,16,Ad hoc network,world,web,0
2017-04-01,14,Ad hoc network,world,web,0
2017-05-01,13,Ad hoc network,world,web,0
2017-06-01,10,Ad hoc network,world,web,0
2017-07-01,11,Ad hoc network,world,web,0
2017-08-01,11,Ad hoc network,world,web,0
2017-09-01,11,Ad hoc network,world,web,0
2017-10-01,12,Ad hoc network,world,web,0
2017-11-01,13,Ad hoc network,world,web,0
2017-12-01,11,Ad hoc network,world,web,0
2018-01-01,11,Ad hoc network,world,web,0
2018-02-01,11,Ad hoc network,world,web,0
2018-03-01,10,Ad hoc network,world,web,0
2018-04-01,12,Ad hoc network,world,web,0
2018-05-01,10,Ad hoc network,world,web,0
2018-06-01,8,Ad hoc network,world,web,0
2018-07-01,7,Ad hoc network,world,web,0
2018-08-01,8,Ad hoc network,world,web,0
2018-09-01,10,Ad hoc network,world,web,0
2018-10-01,10,Ad hoc network,world,web,0
2018-11-01,10,Ad hoc network,world,web,0
2004-01-01,70,Global Positioning System,world,web,0
2004-02-01,75,Global Positioning System,world,web,0
2004-03-01,76,Global Positioning System,world,web,0
2004-04-01,100,Global Positioning System,world,web,0
2004-05-01,85,Global Positioning System,world,web,0
2004-06-01,76,Global Positioning System,world,web,0
2004-07-01,60,Global Positioning System,world,web,0
2004-08-01,74,Global Positioning System,world,web,0
2004-09-01,83,Global Positioning System,world,web,0
2004-10-01,59,Global Positioning System,world,web,0
2004-11-01,64,Global Positioning System,world,web,0
2004-12-01,59,Global Positioning System,world,web,0
2005-01-01,60,Global Positioning System,world,web,0
2005-02-01,70,Global Positioning System,world,web,0
2005-03-01,64,Global Positioning System,world,web,0
2005-04-01,51,Global Positioning System,world,web,0
2005-05-01,58,Global Positioning System,world,web,0
2005-06-01,48,Global Positioning System,world,web,0
2005-07-01,32,Global Positioning System,world,web,0
2005-08-01,43,Global Positioning System,world,web,0
2005-09-01,49,Global Positioning System,world,web,0
2005-10-01,44,Global Positioning System,world,web,0
2005-11-01,45,Global Positioning System,world,web,0
2005-12-01,47,Global Positioning System,world,web,0
2006-01-01,35,Global Positioning System,world,web,0
2006-02-01,52,Global Positioning System,world,web,0
2006-03-01,47,Global Positioning System,world,web,0
2006-04-01,57,Global Positioning System,world,web,0
2006-05-01,38,Global Positioning System,world,web,0
2006-06-01,30,Global Positioning System,world,web,0
2006-07-01,31,Global Positioning System,world,web,0
2006-08-01,29,Global Positioning System,world,web,0
2006-09-01,34,Global Positioning System,world,web,0
2006-10-01,29,Global Positioning System,world,web,0
2006-11-01,28,Global Positioning System,world,web,0
2006-12-01,27,Global Positioning System,world,web,0
2007-01-01,26,Global Positioning System,world,web,0
2007-02-01,24,Global Positioning System,world,web,0
2007-03-01,21,Global Positioning System,world,web,0
2007-04-01,25,Global Positioning System,world,web,0
2007-05-01,29,Global Positioning System,world,web,0
2007-06-01,18,Global Positioning System,world,web,0
2007-07-01,16,Global Positioning System,world,web,0
2007-08-01,20,Global Positioning System,world,web,0
2007-09-01,25,Global Positioning System,world,web,0
2007-10-01,24,Global Positioning System,world,web,0
2007-11-01,21,Global Positioning System,world,web,0
2007-12-01,18,Global Positioning System,world,web,0
2008-01-01,24,Global Positioning System,world,web,0
2008-02-01,23,Global Positioning System,world,web,0
2008-03-01,16,Global Positioning System,world,web,0
2008-04-01,20,Global Positioning System,world,web,0
2008-05-01,19,Global Positioning System,world,web,0
2008-06-01,12,Global Positioning System,world,web,0
2008-07-01,16,Global Positioning System,world,web,0
2008-08-01,18,Global Positioning System,world,web,0
2008-09-01,15,Global Positioning System,world,web,0
2008-10-01,17,Global Positioning System,world,web,0
2008-11-01,14,Global Positioning System,world,web,0
2008-12-01,16,Global Positioning System,world,web,0
2009-01-01,16,Global Positioning System,world,web,0
2009-02-01,17,Global Positioning System,world,web,0
2009-03-01,16,Global Positioning System,world,web,0
2009-04-01,15,Global Positioning System,world,web,0
2009-05-01,14,Global Positioning System,world,web,0
2009-06-01,12,Global Positioning System,world,web,0
2009-07-01,13,Global Positioning System,world,web,0
2009-08-01,15,Global Positioning System,world,web,0
2009-09-01,18,Global Positioning System,world,web,0
2009-10-01,17,Global Positioning System,world,web,0
2009-11-01,17,Global Positioning System,world,web,0
2009-12-01,11,Global Positioning System,world,web,0
2010-01-01,14,Global Positioning System,world,web,0
2010-02-01,17,Global Positioning System,world,web,0
2010-03-01,14,Global Positioning System,world,web,0
2010-04-01,14,Global Positioning System,world,web,0
2010-05-01,12,Global Positioning System,world,web,0
2010-06-01,13,Global Positioning System,world,web,0
2010-07-01,10,Global Positioning System,world,web,0
2010-08-01,11,Global Positioning System,world,web,0
2010-09-01,14,Global Positioning System,world,web,0
2010-10-01,14,Global Positioning System,world,web,0
2010-11-01,12,Global Positioning System,world,web,0
2010-12-01,11,Global Positioning System,world,web,0
2011-01-01,10,Global Positioning System,world,web,0
2011-02-01,13,Global Positioning System,world,web,0
2011-03-01,13,Global Positioning System,world,web,0
2011-04-01,11,Global Positioning System,world,web,0
2011-05-01,12,Global Positioning System,world,web,0
2011-06-01,11,Global Positioning System,world,web,0
2011-07-01,9,Global Positioning System,world,web,0
2011-08-01,11,Global Positioning System,world,web,0
2011-09-01,15,Global Positioning System,world,web,0
2011-10-01,11,Global Positioning System,world,web,0
2011-11-01,12,Global Positioning System,world,web,0
2011-12-01,10,Global Positioning System,world,web,0
2012-01-01,10,Global Positioning System,world,web,0
2012-02-01,12,Global Positioning System,world,web,0
2012-03-01,11,Global Positioning System,world,web,0
2012-04-01,11,Global Positioning System,world,web,0
2012-05-01,10,Global Positioning System,world,web,0
2012-06-01,8,Global Positioning System,world,web,0
2012-07-01,7,Global Positioning System,world,web,0
2012-08-01,8,Global Positioning System,world,web,0
2012-09-01,11,Global Positioning System,world,web,0
2012-10-01,10,Global Positioning System,world,web,0
2012-11-01,9,Global Positioning System,world,web,0
2012-12-01,9,Global Positioning System,world,web,0
2013-01-01,9,Global Positioning System,world,web,0
2013-02-01,8,Global Positioning System,world,web,0
2013-03-01,10,Global Positioning System,world,web,0
2013-04-01,9,Global Positioning System,world,web,0
2013-05-01,8,Global Positioning System,world,web,0
2013-06-01,8,Global Positioning System,world,web,0
2013-07-01,7,Global Positioning System,world,web,0
2013-08-01,6,Global Positioning System,world,web,0
2013-09-01,11,Global Positioning System,world,web,0
2013-10-01,9,Global Positioning System,world,web,0
2013-11-01,9,Global Positioning System,world,web,0
2013-12-01,8,Global Positioning System,world,web,0
2014-01-01,8,Global Positioning System,world,web,0
2014-02-01,9,Global Positioning System,world,web,0
2014-03-01,8,Global Positioning System,world,web,0
2014-04-01,9,Global Positioning System,world,web,0
2014-05-01,8,Global Positioning System,world,web,0
2014-06-01,6,Global Positioning System,world,web,0
2014-07-01,7,Global Positioning System,world,web,0
2014-08-01,7,Global Positioning System,world,web,0
2014-09-01,10,Global Positioning System,world,web,0
2014-10-01,9,Global Positioning System,world,web,0
2014-11-01,8,Global Positioning System,world,web,0
2014-12-01,6,Global Positioning System,world,web,0
2015-01-01,7,Global Positioning System,world,web,0
2015-02-01,8,Global Positioning System,world,web,0
2015-03-01,7,Global Positioning System,world,web,0
2015-04-01,7,Global Positioning System,world,web,0
2015-05-01,7,Global Positioning System,world,web,0
2015-06-01,6,Global Positioning System,world,web,0
2015-07-01,6,Global Positioning System,world,web,0
2015-08-01,6,Global Positioning System,world,web,0
2015-09-01,10,Global Positioning System,world,web,0
2015-10-01,8,Global Positioning System,world,web,0
2015-11-01,7,Global Positioning System,world,web,0
2015-12-01,7,Global Positioning System,world,web,0
2016-01-01,6,Global Positioning System,world,web,0
2016-02-01,8,Global Positioning System,world,web,0
2016-03-01,8,Global Positioning System,world,web,0
2016-04-01,6,Global Positioning System,world,web,0
2016-05-01,7,Global Positioning System,world,web,0
2016-06-01,5,Global Positioning System,world,web,0
2016-07-01,4,Global Positioning System,world,web,0
2016-08-01,6,Global Positioning System,world,web,0
2016-09-01,8,Global Positioning System,world,web,0
2016-10-01,6,Global Positioning System,world,web,0
2016-11-01,8,Global Positioning System,world,web,0
2016-12-01,5,Global Positioning System,world,web,0
2017-01-01,6,Global Positioning System,world,web,0
2017-02-01,5,Global Positioning System,world,web,0
2017-03-01,7,Global Positioning System,world,web,0
2017-04-01,6,Global Positioning System,world,web,0
2017-05-01,6,Global Positioning System,world,web,0
2017-06-01,5,Global Positioning System,world,web,0
2017-07-01,4,Global Positioning System,world,web,0
2017-08-01,7,Global Positioning System,world,web,0
2017-09-01,9,Global Positioning System,world,web,0
2017-10-01,7,Global Positioning System,world,web,0
2017-11-01,7,Global Positioning System,world,web,0
2017-12-01,5,Global Positioning System,world,web,0
2018-01-01,5,Global Positioning System,world,web,0
2018-02-01,6,Global Positioning System,world,web,0
2018-03-01,5,Global Positioning System,world,web,0
2018-04-01,6,Global Positioning System,world,web,0
2018-05-01,6,Global Positioning System,world,web,0
2018-06-01,5,Global Positioning System,world,web,0
2018-07-01,5,Global Positioning System,world,web,0
2018-08-01,7,Global Positioning System,world,web,0
2018-09-01,9,Global Positioning System,world,web,0
2018-10-01,5,Global Positioning System,world,web,0
2018-11-01,4,Global Positioning System,world,web,0
2004-01-01,100,Internet service provider,world,web,0
2004-02-01,73,Internet service provider,world,web,0
2004-03-01,73,Internet service provider,world,web,0
2004-04-01,72,Internet service provider,world,web,0
2004-05-01,79,Internet service provider,world,web,0
2004-06-01,67,Internet service provider,world,web,0
2004-07-01,74,Internet service provider,world,web,0
2004-08-01,79,Internet service provider,world,web,0
2004-09-01,71,Internet service provider,world,web,0
2004-10-01,63,Internet service provider,world,web,0
2004-11-01,57,Internet service provider,world,web,0
2004-12-01,71,Internet service provider,world,web,0
2005-01-01,67,Internet service provider,world,web,0
2005-02-01,63,Internet service provider,world,web,0
2005-03-01,53,Internet service provider,world,web,0
2005-04-01,55,Internet service provider,world,web,0
2005-05-01,46,Internet service provider,world,web,0
2005-06-01,50,Internet service provider,world,web,0
2005-07-01,55,Internet service provider,world,web,0
2005-08-01,49,Internet service provider,world,web,0
2005-09-01,52,Internet service provider,world,web,0
2005-10-01,41,Internet service provider,world,web,0
2005-11-01,41,Internet service provider,world,web,0
2005-12-01,38,Internet service provider,world,web,0
2006-01-01,42,Internet service provider,world,web,0
2006-02-01,40,Internet service provider,world,web,0
2006-03-01,40,Internet service provider,world,web,0
2006-04-01,38,Internet service provider,world,web,0
2006-05-01,37,Internet service provider,world,web,0
2006-06-01,42,Internet service provider,world,web,0
2006-07-01,37,Internet service provider,world,web,0
2006-08-01,38,Internet service provider,world,web,0
2006-09-01,39,Internet service provider,world,web,0
2006-10-01,38,Internet service provider,world,web,0
2006-11-01,35,Internet service provider,world,web,0
2006-12-01,29,Internet service provider,world,web,0
2007-01-01,34,Internet service provider,world,web,0
2007-02-01,31,Internet service provider,world,web,0
2007-03-01,28,Internet service provider,world,web,0
2007-04-01,32,Internet service provider,world,web,0
2007-05-01,31,Internet service provider,world,web,0
2007-06-01,30,Internet service provider,world,web,0
2007-07-01,31,Internet service provider,world,web,0
2007-08-01,31,Internet service provider,world,web,0
2007-09-01,28,Internet service provider,world,web,0
2007-10-01,26,Internet service provider,world,web,0
2007-11-01,25,Internet service provider,world,web,0
2007-12-01,26,Internet service provider,world,web,0
2008-01-01,29,Internet service provider,world,web,0
2008-02-01,26,Internet service provider,world,web,0
2008-03-01,22,Internet service provider,world,web,0
2008-04-01,26,Internet service provider,world,web,0
2008-05-01,24,Internet service provider,world,web,0
2008-06-01,24,Internet service provider,world,web,0
2008-07-01,27,Internet service provider,world,web,0
2008-08-01,29,Internet service provider,world,web,0
2008-09-01,29,Internet service provider,world,web,0
2008-10-01,22,Internet service provider,world,web,0
2008-11-01,26,Internet service provider,world,web,0
2008-12-01,20,Internet service provider,world,web,0
2009-01-01,22,Internet service provider,world,web,0
2009-02-01,21,Internet service provider,world,web,0
2009-03-01,21,Internet service provider,world,web,0
2009-04-01,19,Internet service provider,world,web,0
2009-05-01,19,Internet service provider,world,web,0
2009-06-01,18,Internet service provider,world,web,0
2009-07-01,21,Internet service provider,world,web,0
2009-08-01,22,Internet service provider,world,web,0
2009-09-01,21,Internet service provider,world,web,0
2009-10-01,18,Internet service provider,world,web,0
2009-11-01,18,Internet service provider,world,web,0
2009-12-01,19,Internet service provider,world,web,0
2010-01-01,17,Internet service provider,world,web,0
2010-02-01,19,Internet service provider,world,web,0
2010-03-01,18,Internet service provider,world,web,0
2010-04-01,16,Internet service provider,world,web,0
2010-05-01,17,Internet service provider,world,web,0
2010-06-01,19,Internet service provider,world,web,0
2010-07-01,19,Internet service provider,world,web,0
2010-08-01,20,Internet service provider,world,web,0
2010-09-01,19,Internet service provider,world,web,0
2010-10-01,16,Internet service provider,world,web,0
2010-11-01,17,Internet service provider,world,web,0
2010-12-01,16,Internet service provider,world,web,0
2011-01-01,19,Internet service provider,world,web,0
2011-02-01,19,Internet service provider,world,web,0
2011-03-01,16,Internet service provider,world,web,0
2011-04-01,15,Internet service provider,world,web,0
2011-05-01,15,Internet service provider,world,web,0
2011-06-01,16,Internet service provider,world,web,0
2011-07-01,16,Internet service provider,world,web,0
2011-08-01,17,Internet service provider,world,web,0
2011-09-01,18,Internet service provider,world,web,0
2011-10-01,16,Internet service provider,world,web,0
2011-11-01,15,Internet service provider,world,web,0
2011-12-01,15,Internet service provider,world,web,0
2012-01-01,17,Internet service provider,world,web,0
2012-02-01,15,Internet service provider,world,web,0
2012-03-01,14,Internet service provider,world,web,0
2012-04-01,14,Internet service provider,world,web,0
2012-05-01,16,Internet service provider,world,web,0
2012-06-01,17,Internet service provider,world,web,0
2012-07-01,18,Internet service provider,world,web,0
2012-08-01,19,Internet service provider,world,web,0
2012-09-01,19,Internet service provider,world,web,0
2012-10-01,15,Internet service provider,world,web,0
2012-11-01,15,Internet service provider,world,web,0
2012-12-01,14,Internet service provider,world,web,0
2013-01-01,15,Internet service provider,world,web,0
2013-02-01,15,Internet service provider,world,web,0
2013-03-01,15,Internet service provider,world,web,0
2013-04-01,15,Internet service provider,world,web,0
2013-05-01,14,Internet service provider,world,web,0
2013-06-01,16,Internet service provider,world,web,0
2013-07-01,16,Internet service provider,world,web,0
2013-08-01,18,Internet service provider,world,web,0
2013-09-01,17,Internet service provider,world,web,0
2013-10-01,16,Internet service provider,world,web,0
2013-11-01,15,Internet service provider,world,web,0
2013-12-01,14,Internet service provider,world,web,0
2014-01-01,16,Internet service provider,world,web,0
2014-02-01,16,Internet service provider,world,web,0
2014-03-01,15,Internet service provider,world,web,0
2014-04-01,14,Internet service provider,world,web,0
2014-05-01,15,Internet service provider,world,web,0
2014-06-01,15,Internet service provider,world,web,0
2014-07-01,16,Internet service provider,world,web,0
